overdose_type,overdose_type_num,deathsper100k,demographic_name,demographic_detail,demographic_detail_num,year,age_group,estimate
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2014,All ages,25.0
all overdoses,0,crude,total,All persons,0.1,2006,All ages,11.5
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2015,All ages,25.8
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2016,All ages,28.3
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2017,All ages,31.5
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2018,All ages,34.0
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,1999,All ages,1.4
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2000,All ages,1.3
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2001,All ages,1.5
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2002,All ages,1.8
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2003,All ages,1.7
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2004,All ages,1.9
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2005,All ages,2.2
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2006,All ages,2.2
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2007,All ages,2.1
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2008,All ages,2.1
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2009,All ages,2.6
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2010,All ages,2.4
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2011,All ages,3.0
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2012,All ages,3.1
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2013,All ages,3.2
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2014,All ages,3.2
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2015,All ages,4.0
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2016,All ages,4.6
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2017,All ages,5.3
all overdoses,0,age_adjusted,gender race and ethnicity,Male: Not Hispanic or Latino: Asian or Pacific Islander,5.5,2018,All ages,5.4
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,1999,All ages,2.2
all overdoses,0,crude,gender,Male,2.1,2016,All ages,26.1
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2000,All ages,2.0
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2001,All ages,2.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2002,All ages,2.7
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2003,All ages,2.9
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2004,All ages,2.9
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2005,All ages,3.0
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2006,All ages,3.4
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2007,All ages,3.1
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2008,All ages,3.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2009,All ages,3.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2010,All ages,3.6
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2011,All ages,4.0
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2012,All ages,4.0
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2013,All ages,4.1
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2014,All ages,4.1
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2015,All ages,4.4
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2016,All ages,5.0
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2017,All ages,5.1
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Hispanic or Latino: All races,5.6,2018,All ages,5.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,1999,All ages,4.3
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2000,All ages,4.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2001,All ages,5.3
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2002,All ages,6.8
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2003,All ages,7.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2004,All ages,8.3
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2005,All ages,8.8
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2006,All ages,10.0
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2007,All ages,11.0
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2008,All ages,11.4
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2009,All ages,11.6
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2010,All ages,12.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2011,All ages,13.3
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2012,All ages,13.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2013,All ages,13.8
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2014,All ages,14.6
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2015,All ages,15.8
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2016,All ages,17.7
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2017,All ages,19.1
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: White,5.7,2018,All ages,17.8
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,1999,All ages,4.0
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2000,All ages,4.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2001,All ages,4.4
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2002,All ages,5.1
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2003,All ages,5.4
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2004,All ages,5.6
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2005,All ages,6.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2006,All ages,6.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2007,All ages,6.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2008,All ages,5.6
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2009,All ages,5.8
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2010,All ages,5.9
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2011,All ages,6.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2012,All ages,6.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2013,All ages,6.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2014,All ages,7.3
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2015,All ages,7.7
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2016,All ages,10.4
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2017,All ages,11.7
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Black,5.8,2018,All ages,11.6
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,1999,All ages,5.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2000,All ages,4.3
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2001,All ages,6.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2002,All ages,7.1
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2003,All ages,9.4
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2004,All ages,10.4
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2005,All ages,11.3
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2006,All ages,10.6
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2007,All ages,13.8
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2008,All ages,12.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2009,All ages,14.0
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2010,All ages,14.8
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2011,All ages,15.9
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2012,All ages,17.6
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2013,All ages,17.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2014,All ages,16.9
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2015,All ages,16.8
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2016,All ages,20.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2017,All ages,20.1
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2018,All ages,20.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,1999,All ages,1.0
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2000,All ages,0.8
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2001,All ages,0.8
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2002,All ages,1.0
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2003,All ages,1.2
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2004,All ages,1.1
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2005,All ages,1.3
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2006,All ages,1.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2007,All ages,1.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2008,All ages,1.3
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2009,All ages,1.3
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2010,All ages,1.4
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2011,All ages,1.6
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2012,All ages,1.4
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2013,All ages,1.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2014,All ages,1.6
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2015,All ages,1.5
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2016,All ages,1.7
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2017,All ages,1.9
all overdoses,0,age_adjusted,gender race and ethnicity,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2018,All ages,2.1
all overdoses,0,crude,total,All persons,0.1,1999,All ages,6.0
all overdoses,0,crude,total,All persons,0.1,2000,All ages,6.2
all overdoses,0,crude,total,All persons,0.1,2001,All ages,6.8
